430,960,720,243.8,0,0,0,0,0,7,17.4
408.5,864,720,243.8,0,0,0,96,0,7,18.2
408.5,768,720,243.8,0,0,0,192,0,7,16.54
387,864,720,243.8,0,0,0,96,0,7,19.14
387,768,720,243.8,0,0,0,192,0,7,17.67
365.5,864,720,243.8,0,0,0,96,0,7,18.1
365.5,768,720,243.8,0,0,0,192,0,7,15.48
430,960,720,243.8,0,0,0,0,0,28,26.34
408.5,864,720,243.8,0,0,0,96,0,28,29.15
408.5,768,720,243.8,0,0,0,192,0,28,26.96
387,864,720,243.8,0,0,0,96,0,28,30.17
387,768,720,243.8,0,0,0,192,0,28,27.78
365.5,864,720,243.8,0,0,0,96,0,28,27.41
365.5,768,720,243.8,0,0,0,192,0,28,24.33
